City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
257,ahuimanu,21.4447,-157.8378,26.84,69,40,2.57,US,1681759786
258,weston,26.1004,-80.3998,32.23,76,96,0.45,US,1681759371
259,kaitangata,-46.2817,169.8464,11.41,94,100,1.87,NZ,1681759787
260,coihaique,-45.5752,-72.0662,7.97,61,75,3.6,CL,1681759788
261,kruisfontein,-34.0033,24.7314,14.38,64,0,1.12,ZA,1681759463
262,rio branco,-9.9747,-67.81,30.34,74,40,3.09,BR,1681759574
263,avera,33.194,-82.5271,21.73,30,0,7.15,US,1681759789
264,barranca,-10.75,-77.7667,25.62,69,100,3.92,PE,1681759789
265,karaidel,55.8337,56.9069,2.46,74,68,1.44,RU,1681759789
266,margate,51.3813,1.3862,8.83,83,92,3.13,GB,1681759247
267,barsovo,61.1667,73.1667,-17.77,97,99,2.91,RU,1681759790
268,guerrero negro,27.9769,-114.0611,17.58,60,12,8.85,MX,1681759484
269,betsiamites,48.9413,-68.646,4.05,89,100,8.67,CA,1681759778
270,grindavik,63.8424,-22.4338,9.97,87,75,11.32,IS,1681759790
271,kuliyapitiya,7.4688,80.0401,24.82,88,1,1.21,LK,1681759790
272,severo-kurilsk,50.6789,156.125,0.9,98,100,6.67,RU,1681759791
273,mwense,-10.3845,28.698,18.57,95,33,2.09,ZM,1681759791
274,koungou,-12.7336,45.2042,27.84,78,0,3.09,YT,1681759791
275,sabha,27.0377,14.4283,25.26,27,100,5.98,LY,1681759791
276,sinnamary,5.3833,-52.95,26.23,88,100,5.19,GF,1681759792
277,kailua,21.4022,-157.7394,26.99,74,100,4.03,US,1681759792
278,itoman,26.1247,127.6694,22.43,83,20,5.14,JP,1681759332
279,dryden,49.7833,-92.7503,1.16,55,100,6.69,CA,1681759468
280,port elizabeth,-33.918,25.5701,16.29,90,0,1.54,ZA,1681759337
281,mbandaka,0.0487,18.2603,24.38,77,100,1.83,CD,1681759792
282,mazagao,-0.115,-51.2894,30.03,90,96,1.29,BR,1681759792
283,mehamn,71.0357,27.8492,3.97,87,75,4.63,NO,1681759793
284,saskylakh,71.9167,114.0833,-23.51,100,100,2.12,RU,1681759795
285,dubbo,-32.25,148.6167,10.07,87,0,5.14,AU,1681759472
286,fort nelson,58.8053,-122.7002,9.77,46,75,4.63,CA,1681759795
287,rameshki,57.3439,36.0453,7.21,81,100,1.2,RU,1681759795
288,tutoia,-2.7619,-42.2744,27.0,87,100,2.22,BR,1681759424
289,baiquan,47.5833,126.0833,7.75,42,100,6.79,CN,1681759796
290,shenzhen,22.5455,114.0683,25.61,91,6,2.55,CN,1681759796
291,ancud,-41.8697,-73.8203,11.05,62,100,4.34,CL,1681759797
292,yulara,-25.2406,130.9889,14.36,46,15,3.32,AU,1681759797
293,rio grande,-32.035,-52.0986,23.06,69,68,6.83,BR,1681759333
294,faanui,-16.4833,-151.75,28.02,74,100,5.26,PF,1681759797
295,narsaq,60.9167,-46.05,10.12,74,100,1.56,GL,1681759797
296,asau,46.4333,26.4,6.51,95,99,1.97,RO,1681759798
297,kulunda,52.566,78.9385,-5.89,64,0,3.25,RU,1681759798
298,khandyga,62.6667,135.6,-11.07,98,73,1.38,RU,1681759798
299,bambanglipuro,-7.95,110.2833,25.32,87,100,1.03,ID,1681759798
300,pakxan,18.3778,103.6601,27.33,58,0,1.23,LA,1681759798
301,noumea,-22.2763,166.4572,26.67,99,100,4.97,NC,1681759799
302,pychas,56.5033,52.4409,6.42,62,100,1.65,RU,1681759799
303,dhidhdhoo,6.8833,73.1,28.52,71,5,0.66,MV,1681759250
304,saint-pierre,-21.3393,55.4781,24.82,78,0,3.09,RE,1681759366
305,linxia,35.6003,103.2064,13.12,38,98,0.76,CN,1681759801
306,ponte nova,-20.4164,-42.9086,24.81,80,3,2.21,BR,1681759803
307,warrnambool,-38.3833,142.4833,14.6,80,55,5.91,AU,1681759804
308,leningradskiy,69.3833,178.4167,-15.83,80,2,2.65,RU,1681759807
309,taoudenni,22.6783,-3.9836,33.87,9,0,5.12,ML,1681759455
310,gold coast,-28.0,153.4333,20.5,78,91,4.63,AU,1681759778
311,rio verde de mato grosso,-18.9181,-54.8442,27.7,75,98,1.2,BR,1681759812
312,merced,37.1666,-120.7516,18.36,51,100,2.94,US,1681759813
313,vanavara,60.34,102.2797,-14.62,95,98,1.8,RU,1681759813
314,alexandria,31.2156,29.9553,20.67,65,0,4.47,EG,1681759407
315,maniitsoq,65.4167,-52.9,-1.66,75,11,9.16,GL,1681759814
316,vestmanna,62.1564,-7.1664,9.51,93,75,7.72,FO,1681759815
317,parchim,53.4263,11.8488,8.17,88,95,5.38,DE,1681759816
318,pangkalanbuun,-2.6833,111.6167,23.52,97,100,0.41,ID,1681759816
319,bor,56.3567,44.0669,9.96,44,100,1.45,RU,1681759363
320,shimoda,34.6667,138.95,9.5,65,16,3.24,JP,1681759817
321,stornoway,58.2093,-6.3865,13.85,83,26,1.54,GB,1681759817
322,andradas,-22.0681,-46.5692,21.96,89,32,2.92,BR,1681759818
323,tirumullaivasal,11.2333,79.8333,25.44,81,0,2.25,IN,1681759819
324,chaohu,31.6,117.8667,23.2,75,100,2.74,CN,1681759819
325,aksu,41.1231,80.2644,19.53,25,100,2.78,CN,1681759823
326,ixtapa,20.7,-105.2,25.57,73,0,5.66,MX,1681759365
327,road town,18.4167,-64.6167,28.02,61,20,1.54,VG,1681759824
328,nevers,46.9167,3.3333,7.35,92,14,2.91,FR,1681759824
329,ketchikan,55.3422,-131.6461,7.26,65,40,3.09,US,1681759824
330,isabela,6.7085,121.9711,26.66,80,87,1.16,PH,1681759825
331,xining,36.6167,101.7667,10.16,39,2,1.13,CN,1681759390
332,nanortalik,60.1432,-45.2371,0.96,87,100,2.23,GL,1681759827
333,kieta,-6.2167,155.6333,25.15,74,23,1.04,PG,1681759827
334,rongcheng,30.634,117.8517,22.4,77,100,1.84,CN,1681759827
335,clarksburg,39.2807,-80.3445,10.03,57,100,6.69,US,1681759828
336,meulaboh,4.1363,96.1285,25.95,87,41,0.82,ID,1681759828
337,kendari,-3.945,122.4989,24.55,94,100,1.41,ID,1681759829
338,burnie,-41.0667,145.9167,13.86,93,100,0.66,AU,1681759829
339,sao filipe,14.8961,-24.4956,23.54,80,6,9.01,CV,1681759830
340,sao francisco do sul,-26.2433,-48.6381,25.95,83,75,3.09,BR,1681759830
341,lakselv,70.0513,24.9718,4.9,70,100,7.2,NO,1681759832
